"Name","State","Notes","User","Tags","Created","Runtime","Sweep","additional_metrics","attack_type","diff_attack_steps","end","gen_seed","gt_folder","guidance_scale","image_folder","image_length","max_num_log_image","model_id","num_images","num_inference_steps","project_name","prompt_file","run_generation","run_name","run_no_w","start","target_clean_generated","use_attack","use_attack_prompt","vae_attack_name","vae_attack_quality","w_channel","w_injection","w_mask_shape","w_measurement","w_pattern","w_pattern_const","w_radius","w_seed","with_tracking","fid_att_w","fid_no_w","fid_w","psnr_att_w","psnr_no_w","psnr_w","ssim_att_w","ssim_no_w","ssim_w"
"s_400","finished","-","jurujin","tree_ring_watermark_fid","2024-01-11T04:29:42.000Z","11545","","true","diff","400","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_400","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","32.428412884367845","25.57027363207044","26.006997893876303","8.685361426507411","8.422959089309458","8.74762964247317","0.1912316973410547","0.19656116815134883","0.20547621877081693"
"s_390","finished","-","jurujin","tree_ring_watermark_fid","2024-01-11T01:25:42.000Z","11032","","true","diff","390","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_390","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","34.530975066971166","25.57027363207044","26.006997893876303","8.673761636943375","8.422959089309458","8.74762964247317","0.1836050083294511","0.19656116815134883","0.20547621877081693"
"s_380","finished","-","jurujin","tree_ring_watermark_fid","2024-01-10T22:20:55.000Z","11078","","true","diff","380","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_380","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","30.3751967381761","25.57027363207044","26.006997893876303","8.700506350670349","8.422959089309458","8.74762964247317","0.1926982453919947","0.19656116815134883","0.20547621877081693"
"s_370","finished","-","jurujin","tree_ring_watermark_fid","2024-01-10T19:25:02.000Z","10545","","true","diff","370","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_370","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","32.07947993690402","25.57027363207044","26.006997893876303","8.692685105805658","8.422959089309458","8.74762964247317","0.1859119280938059","0.19656116815134883","0.20547621877081693"
"s_360","finished","-","jurujin","tree_ring_watermark_fid","2024-01-10T16:29:53.000Z","10501","","true","diff","360","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_360","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","28.74321807825356","25.57027363207044","26.006997893876303","8.713800604704579","8.422959089309458","8.74762964247317","0.194183769486472","0.19656116815134883","0.20547621877081693"
"s_350","finished","-","jurujin","tree_ring_watermark_fid","2024-01-10T13:46:35.000Z","9789","","true","diff","350","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_350","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","30.293668726289525","25.57027363207044","26.006997893876303","8.707112975494926","8.422959089309458","8.74762964247317","0.1875353293400258","0.19656116815134883","0.20547621877081693"
"s_340","finished","-","jurujin","tree_ring_watermark_fid","2024-01-10T11:00:35.000Z","9950","","true","diff","340","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_340","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","27.376964846214207","25.57027363207044","26.006997893876303","8.726322688905501","8.422959089309458","8.74762964247317","0.19575536401942373","0.19656116815134883","0.20547621877081693"
"s_330","finished","-","jurujin","tree_ring_watermark_fid","2024-01-10T08:24:06.000Z","9381","","true","diff","330","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_330","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","28.725916572244216","25.57027363207044","26.006997893876303","8.720301209866268","8.422959089309458","8.74762964247317","0.18936115533746775","0.19656116815134883","0.20547621877081693"
"s_320","finished","-","jurujin","tree_ring_watermark_fid","2024-01-10T05:47:22.000Z","9396","","true","diff","320","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_320","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","26.447637268754647","25.57027363207044","26.006997893876303","8.737719306367678","8.422959089309458","8.74762964247317","0.19691443001925943","0.19656116815134883","0.20547621877081693"
"s_310","finished","-","jurujin","tree_ring_watermark_fid","2024-01-10T03:09:41.000Z","9452","","true","diff","310","10","0","/data/varlamov_a_data/dima/fid_outputs/coco/ground_truth","7.5","/data/varlamov_a_data/dima/fid_outputs/coco/fid_run","512","100","stabilityai/stable-diffusion-2-1-base","1","50","big_diff_metrics_gt","/data/varlamov_a_data/dima/fid_outputs/coco/meta_data.json","false","s_310","true","0","false","true","false","cheng2020-anchor","3","3","complex","circle","l1_complex","ring","0","10","999999","true","27.515860534188903","25.57027363207044","26.006997893876303","8.732689499076638","8.422959089309458","8.74762964247317","0.19111944511421025","0.19656116815134883","0.20547621877081693"
